,,,,,,,,,,,,,,,Classification path,Level 1 label,Level 1 probability,Level 2 label,Level 2 probability
,,,,,,,,,Ugz1Pb_9akeo1XLPdJl4AaABAg.8ZvwpmqR8YW8ZxDqd2HSKu,Ali T,4 weeks ago,1.51077E+12,Aleza Seibert correct,0,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.421,Empty tweets / Garbage / No sentiments,0.527
,,,,,,,,,Ugz1Pb_9akeo1XLPdJl4AaABAg.8ZvwpmqR8YW8ZxwpVlKX8H,Aleza Seibert,4 weeks ago,1.51077E+12,Ali T Sorry didn't get you where being sarcastic. Lol. Put an emoji on it next time._���,0,/Negative/Worry/,Negative,0.744,Worry,0.243
,UgxfmTdGpJ6tQ_nGGNJ4AaABAg,Andrew Wells,1 month ago,1.5106E+12,Yet more lies from the fat brown buffalo.,5,TRUE,30,,,,,,,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.391,Empty tweets / Garbage / No sentiments,0.591
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvxB00ofdv,OutlawRebel117,1 month ago,1.5106E+12,"Andrew Wells Yet another lash out from a triggered troll.Need a safe space, Andy?",24,/Negative/Worry/,Negative,0.428,Worry,0.247
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvxeKviIDH,Andrew Wells,1 month ago,1.5106E+12,"Yet another ""progressive"" who doesn't know what ""triggered"" means. I think its funny when people expose the regressive left as being all clueless snow flakes, the only response you people is to misuse words.",3,/Negative/Anger/,Negative,0.595,Anger,0.253
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvxlP9EH0_,Hal Jordan,1 month ago,1.5106E+12,I grew up without a dad please love me. . .,8,/Positive/Love/,Positive,0.472,Love,0.367
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvyFjRX2o8,Andrew Wells,1 month ago,1.5106E+12,Hal Jordan shut up faggot.,2,/Neutral/Surprise/,Neutral,0.411,Surprise,0.573
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvyPoX1anP,Eternal Dragonoid,1 month ago,1.5106E+12,"Andrew Wells Slow day for trolls?",10,/Positive/Happiness/,Positive,0.499,Happiness,0.265
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvyaXmnjxf,rouge1ful,1 month ago,1.5106E+12,so you're saying people like the kock brothers dont give millions of dollars to politicians in order to buy their favor less those millions of dollars stop coming?,8,/Negative/Hate/,Negative,0.358,Hate,0.226
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zvyo1Jcyil,Andrew Wells,1 month ago,1.5106E+12,"rouge1ful TYT were given donations by the wealthy, so was Jeremy Corbyn, funny how ""progressives"" only think there's corruption when people they don't like do it.",3,/Negative/Hate/,Negative,0.431,Hate,0.247
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvzCTQ0oU9,Hal Jordan,1 month ago,1.5106E+12,Andrew Wells waaaaaaa waaaaaaaaaa,8,/Neutral/Surprise/,Neutral,0.4,Surprise,0.532
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZvzFF7IH6r,Aaron Norell,1 month ago,1.5106E+12,Landru Smells    Cenk says for you to  GTFO! .. just go .. F@cking !gnorant $hitbird,4,/Neutral/Surprise/,Neutral,0.38,Surprise,0.548
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zvzk9GEAbq,Don,1 month ago,1.5106E+12,"Hey look, it's the failed author troll who talks about ""side supply economics"" and makes such a fool out of himself when he tries to talk about economics that he gets embarrassed and disappears.  Hi Andrew!",5,/Neutral/Empty tweets / Garbage / No sentiments/,Neutral,0.403,Empty tweets / Garbage / No sentiments,0.522
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zw-AwMQvsI,Andrew Wells,1 month ago,1.5106E+12,"Don Every single time we talk you absolutely embarrass yourself and can't respond to anything I say, don't waste anyone's time, you have no understanding of what you're talking about. You're a total moron, as has been repeatedly demonstrated. Now fuck off.""he gets embarrassed and disappears.""You see you're so stupid you lie about something on a public forum, anyone can see in the conversations we've had my comments (which you don't ever respond to) are the last on the thread and go completely unaddressed.",4,/Negative/Hate/,Negative,0.51,Hate,0.234
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zw-YN_qXR1,tallflguy,1 month ago,1.5106E+12,Sounds like a dumb cuckservative got triggered.  Go away little troll.,6,/Negative/Worry/,Negative,0.463,Worry,0.257
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zw11J1y28g,Kebo Boke,1 month ago,1.5106E+12,"The difference is that TYT are a business and UK law means that you can't really fund political candidates directly like in the US, you can only donate to organisations. Official election periods in the UK are regulated and money is not so vital.��So Jeremy Corbyn does not owe favours to any rich donors. America is pretty unique in the developed world with its legalised bribery",2,/Negative/Sadness/,Negative,0.586,Sadness,0.224
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zw11dM9vxG,sickbailey21,1 month ago,1.5106E+12,"Andrew WellsCorbyn advocates for the fat tax and 50% tax lol. Any big donors he may have, definitely don't have a hold over his tax policy.",2,/Negative/Worry/,Negative,0.353,Worry,0.246
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8Zw4nPSKMdJ,sdkeller72,1 month ago,1.5106E+12,"You know they have surgical opinions for micropenis, there's no reason to go through life so angry and misinformed.  Just sayin  ;)",0,/Positive/Relief/,Positive,0.361,Relief,0.256
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwA1UoZkcg,Andrew Wells,1 month ago,1.5106E+12,"Kebo Boke They're political commentators, they could easy go after certain candidates/issues or avoid certain topics altogether based on the interests of their donors. In fact that's exactly what they do, do. They do avoid certain topics or go after certain people all the time. ""Official election periods in the UK are regulated and money is not so vital.""No that isn't correct. I live in the UK, you're allowed to donate to a candidate huge amounts of money, as in Corbyn's case, they did.",0,/Negative/Anger/,Negative,0.551,Anger,0.241
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwAR09ePtt,Andrew Wells,1 month ago,1.5106E+12,"sickbailey21 Corbyn's Labour voted against three recent amendments by the Tories to close loop holes for corporate tax avoidance, he/they voted against ending a zero hours contracts at least 8 times when it was proposed by Plaid and how interesting Corbyn ""arbitrarily"" set his proposed tax increase threshold just above his year salary. He also spent his entire political carrier campaigning against our membership of the EU, then changed his view two weeks before the referendum began because I'm sure, he liked the leader's pay check he gets. He took money from the Iranian state broadcast to appear on their channel and promote his attack on Obama's Iran deal  ... I could go on and on. Jeremy Corbyn is one of the most corrupt politicians in UK history and ""progressives"" just give him their support without a minute research into him",0,/Negative/Hate/,Negative,0.412,Hate,0.234
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwAuNBiZE7,Andrew Wells,1 month ago,1.5106E+12,sdkeller72 Is that intended as humor? Are you 12?,0,/Neutral/Surprise/,Neutral,0.504,Surprise,0.907
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwDN34_0t0,Kebo Boke,1 month ago,1.5106E+12,"TYT is a liberal editorial youtube channel. They can do what they want, its not even the news it is a business. They need to generate money to operate.I am pretty sure that in the UK you can only donate to parties not individuals. If you can show me otherwise I would be very interested.Media access in the UK is highly regulated and doesn't totally depend on how much money a party has.I lived 37 years in the UK, I know it is far from ideal, but it shits on American ""democracy"".",0,/Negative/Anger/,Negative,0.61,Anger,0.251
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwDgI3LWVs,Andrew Wells,1 month ago,1.5106E+12,"Kebo Boke Yeah they can do whatever they want, so can a politician. It still has the same effect. TYT are biased in favour of their donors, which gives viewers/voters a screwed vision in favour of those donors (i.e. the exact same corruption).Yes you can donate to a candidates by-election nevertheless donating to Labour is virtually the same thing. They're giving money to Corbyn's campaign. ""Media access in the UK is highly regulated""No, it isn't. ""but it shits on American ""democracy"".""Democracy is in scare quotes? ... wow, just wow. At least American law makers are elected.",0,/Negative/Worry/,Negative,0.535,Worry,0.228
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwEGcvwnp3,Kebo Boke,1 month ago,1.5106E+12,"The truth is that if JC was out to exploit his political career for financial gain, he has been doing it all wrong.He has been in politics all his life and lives in a terrace house and rides a bicycle",0,/Negative/Boredom/,Negative,0.453,Boredom,0.256
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwEfZVzxGE,Andrew Wells,1 month ago,1.5106E+12,"Kebo Boke He grew up in a 7 bed room mansion, attended a grammar school and earns a six figure salary. Lets not pretend he understands the poor or the working class. He doesn't, he's had fortune handed to him his entire life."" lives in a terrace house and rides a bicycle""He has a chauffeur.",0,/Negative/Worry/,Negative,0.665,Worry,0.266
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwF9l0tkEm,Kebo Boke,1 month ago,1.5106E+12,"Where is the payoff? ��He is getting pretty old now, how long is he going to have to enjoy the fruits of his corruption if he spends the next 5 years as leader of the opposition and then maybe even prime minister for another 5? ��Maybe his cunning plan is a nursing home in paradise?",0,/Negative/Worry/,Negative,0.524,Worry,0.241
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwGr2_yPcJ,Kebo Boke,1 month ago,1.5106E+12,"Giving to a party or an individual are very different. One is illegal for a reason. A political party is a democratic institution and changes personnel over time. Even though a party decides on an ideology and a new manifesto each election cycle, the individual MPs have a fair bit of wiggle room and are free to put the interests of their constituents first. This is not the case if the individual politician has directly received money themselves. They are then personally responsible for pleasing their donors. It directly undermines democracy.American ""democracy"" because they just don't have it. Not all votes count equally, Gerrymandering is legal, bribery is legal, money is speech, and to top it off, policy reflects all this. The wishes of the majority of Americans are consistently ignored by government. The people only get what they want in the rare occasions that it happens to line up with what the oligarchy wants.",0,/Negative/Hate/,Negative,0.677,Hate,0.239
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwHKf-v-vg,Andrew Wells,1 month ago,1.5106E+12,"Kebo Boke Its not illegal, you can donate to a candidate's by election. ""They are then personally responsible for pleasing their donors. It directly undermines democracy.""Oh and somehow a party isn't?",0,/Negative/Worry/,Negative,0.583,Worry,0.257
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwHTsmwOCm,Andrew Wells,1 month ago,1.5106E+12,"Kebo Boke So old = not corrupt? Okay then, I guess Trump Feinstein, and Clinton are uncorrupt in your opinion?",0,/Neutral/Surprise/,Neutral,0.45,Surprise,0.773
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwHUkyg2I4,Kebo Boke,1 month ago,1.5106E+12,"The membership of a political party gets to vote on what the party is and who gets to front it. Even in America it is hard to buy that. Hillary literally did, but it wasn't as easy as she thought, and the Democratic party is very undemocratic in the first place.In the USSR you could vote for your boss, it still didn't make it a democratic country",0,/Negative/Worry/,Negative,0.642,Worry,0.229
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwIzwRZ9hn,Kebo Boke,1 month ago,1.5106E+12,"Well politically Trump is not corrupt because he hasn't been in politics before now. But through his business dealings we can see that he is as bent as a 3bob note. He is different because he has just cut out the middlemen and put the corrupters in positions of power. Hillary has used her time in politics to play footsie with big money. She has cracked under pressure every time and is worth an absolute fortune as a result. From Healthcare to Haiti.",0,/Negative/Worry/,Negative,0.476,Worry,0.212
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwMAXQdOYy,Kebo Boke,1 month ago,1.5106E+12,"Just to make it crystal clear. Having mega donors giving money to individual candidates directly undermines democracy to the point that it becomes a sham. Having Mega donors give to political parties indirectly undermines democracy. Neither is great but at least when parties receive money instead of individuals, the party members still have their voice and elected representatives only owe their position to their constituents who voted for them. They have more choice when holding office. Someone like Jeremy Corbyn has been free to be his own man within the Labour party. It meant he was never going to get a cabinet position in a Blairite party, but he was free to represent his constituency without having to bow to anyone else. This is fundamentally important to democracy.Also I think Obama and HRC spent about a billion dollars on their campaigns. That in itself should ring alarm bells",0,/Negative/Worry/,Negative,0.529,Worry,0.26
,,,,,,,,,UgxfmTdGpJ6tQ_nGGNJ4AaABAg.8ZvwndW6y9x8ZwMVunDtrB,Kebo Boke,1 month ago,1.5106E+12,"""In the United Kingdom the Communications Act 2003 prohibits political advertising on television or radio; parties are instead allocated broadcast slots (usually around five minutes long) free of charge on broadcast channels using a formula set by Parliament.[1][2]""",0,/Negative/Worry/,Negative,0.395,Worry,0.228
,UgwBIZnbu5fZapjog2t4AaABAg,Nathan Staats,1 month ago,1.5106E+12,this is why we need to get money of out politcs. we need politicians who serve the people not their rich donors,259,TRUE,15,,,,,,,/Negative/Worry/,Negative,0.547,Worry,0.239
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zw0ahXojXZ,Violet Deliriums,1 month ago,1.5106E+12,money out of politics? will never happen in whatever america has become.,3,/Negative/Worry/,Negative,0.563,Worry,0.242
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zw2AU_3Ic-,hgddd tfdcbkooih,1 month ago,1.5106E+12,Can't get big money out when big money is getting in,1,/Negative/Anger/,Negative,0.727,Anger,0.39
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zw5DdvoIVQ,Thomas Jordan,1 month ago,1.5106E+12,Does that include the contributions made by Unions to the left?,0,/Negative/Sadness/,Negative,0.416,Sadness,0.237
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zw88M7RQ3m,Anonymous DueToFascists,1 month ago,1.5106E+12,"I agree, but it's very difficult. It's nearly impossible and I can't think of ways around it while still protecting free speech. Because every book, article, or radio and tv interview could be seen as giving material support to a particular candidate.I think we'll have to live with that and just reduce the amount candidates can spend on their campaigns and the amount people and corporations donate.P.S. That guy is a fraud and con artist. ""I aspired to become a rich man so I can influence elections and undermine democracy,"" is essentially his diatribe.How about you worry about your business and leave democracy to the people.",0,/Negative/Worry/,Negative,0.439,Worry,0.263
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zw9UF129xg,Anonymous DueToFascists,1 month ago,1.5106E+12,"I would say not, because unions encourage democratic participation in the workforce. It is true that most unions as they are structured now are too top down and do not facilitate democracy, but with some horizontal tweaking their contributions to campaigns should not be illegal.Corporations shoudn't be entirely banned from giving either. But all organizations should be severely limited in what they can donate.Union contributions to campaigns should be voted on by the members. Majority rule decides where they pool their money and whom to support, but individual members that are against the strategy can opt to not donate.",1,/Negative/Worry/,Negative,0.558,Worry,0.227
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8ZwCtL34-NJ,ufutz,1 month ago,1.5106E+12,"Yes, yes it does. It includes ALL money donated to ALL parties, from ALL sources. It's not a left/right issue.",0,/Negative/Anger/,Negative,0.415,Anger,0.304
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8ZwR11ggHqm,Levi Rawls,1 month ago,1.5106E+12,"@ thomas jordon....the unions are made up of the working middle class, they are people. that is different from individuals doners ..",2,/Negative/Hate/,Negative,0.493,Hate,0.231
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zx4uhrfCOj,Zarion Wildclaw,4 weeks ago,1.51077E+12,"Levi Rawls No, it's not. It is still private money. ALL private money needs to go, from billionaires to unions and average joes.",1,/Negative/Worry/,Negative,0.474,Worry,0.23
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8Zx7kQ-v_rE,Levi Rawls,4 weeks ago,1.51077E+12,"@ josh benson.......the unions never got any cash for voting certain ways. the only things we got was jobs, certain contracts and the jobs were not outsourced. the unions were about keeping jobs and protections...",2,/Negative/Worry/,Negative,0.551,Worry,0.268
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8ZxHNh5hPAV,Thomas Jordan,4 weeks ago,1.51077E+12,@Levi ... Really? Have you ever been a member of a union? Have you ever been involved in union organization? I have and unions are so corrupt its sickening.,0,/Negative/Hate/,Negative,0.372,Hate,0.222
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8ZyWS_nusDJ,Levi Rawls,4 weeks ago,1.51077E+12,"@  Thomas Jordan.......yes, and yes. I was a steel worker for U.S.  steel worker south works in chicago Illinois (1969-76) the AFLCIO. union. the union was great. could have been better if we would not gotten to greedy and worked things out. we had great benifits. medically and retirement. there were no need for welfare or medicare. we could have took some cuts in pay and retirement and still retired gracefully...",1,/Negative/Worry/,Negative,0.408,Worry,0.266
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8ZyfWaXRXDr,Thomas Jordan,4 weeks ago,1.51077E+12,"You had a better experience than I. Plus Its a generational issue, I have no doubts the corruption in unions I speak of is far far more intense now than it was then.",0,/Negative/Sadness/,Negative,0.461,Sadness,0.227
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8_1sELj0o3J,deharleyva,3 weeks ago,1.51138E+12,"Nathan Staats Bribery isn't going anywhere. Ever. Money would flow even if it was illegal. It's the polarization of the electorate that's the problem. We have the power, not them.",0,/Negative/Hate/,Negative,0.638,Hate,0.225
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8_1sGyZrh82,deharleyva,3 weeks ago,1.51138E+12,Thomas Jordan What unions?,0,/Neutral/Surprise/,Neutral,0.475,Surprise,0.687
,,,,,,,,,UgwBIZnbu5fZapjog2t4AaABAg.8ZvwdcGxQjj8a751Lu895r,Mad Beach,2 hours ago,1.51319E+12,"You really want to know more about unions?  Check out the 'Battle of Blair Mountain,' and the 'Matewan massace.'  There was a movie in the late 80's titled 'Matewan,' that I was just recently watching.  I don't think nearly enough students in the U.S. are taught about the history of labor organizers and unions.  It's a shame.",0,/Negative/Worry/,Negative,0.391,Worry,0.225
,Ugy5JSr4LjWXPu9a_Mp4AaABAg,Misael Cifuentes,1 month ago,1.5106E+12,The most dangerous enemy is the one that pretends to be your friend.,464,TRUE,11,,,,,,,/Neutral/Surprise/,Neutral,0.404,Surprise,0.661
,,,,,,,,,Ugy5JSr4LjWXPu9a_Mp4AaABAg.8ZvwdO8DPKJ8Zw13-0EipU,Don,1 month ago,1.5106E+12,"Alex, what is Donald Trump speaking to an audience of poor white trash?",8,/Negative/Worry/,Negative,0.476,Worry,0.247
,,,,,,,,,Ugy5JSr4LjWXPu9a_Mp4AaABAg.8ZvwdO8DPKJ8Zw6P7QhyEV,MP USMC SRT,1 month ago,1.5106E+12,"Misael Cifuentes You confused being friendly with being friends. Congratulations, you played yourself.",1,/Positive/Happiness/,Positive,0.511,Happiness,0.232
,,,,,,,,,Ugy5JSr4LjWXPu9a_Mp4AaABAg.8ZvwdO8DPKJ8Zw6YZEhlQY,membrusgrandis,1 month ago,1.5106E+12,you are 100% right .,2,/Neutral/Surprise/,Neutral,0.455,Surprise,0.754
,,,,,,,,,Ugy5JSr4LjWXPu9a_Mp4AaABAg.8ZvwdO8DPKJ8Zw7r0Nb0p-,Antony Mash,1 month ago,1.5106E+12,The bigger the smile the sharper the knife,8,/Neutral/Surprise/,Neutral,0.437,Surprise,0.611
,,,,,,,,,Ugy5JSr4LjWXPu9a_Mp4AaABAg.8ZvwdO8DPKJ8ZwQeEF3NQs,THE END C30,1 month ago,1.5106E+12,Misael Cifuentes very true..,1,/Positive/Love/,Positive,0.391,Love,0.276
